,,,,,TestName,Presence Rivet 1,Presence Rivet 2,Presence Rivet 3,Presence Rivet 4,Presence Rivet 5,Presence Rivet 6,Presence Rivet 7,Presence Rivet 8,UUT Current Measurment,24 VDC Measurment,5 VDC Measurment,3.3 VDC Measurment,5V_Pressure_Transducer Measurment,VDC w/18 VAC Power,VDC w/7 VAC Power,Program & Verify Hardware,Program & Verify Serial Number,Verify Software Number,2.5V_Buf Reference,UIO1 Data Calibrated,UIO2 Data Calibrated,2.5V Reference Data Calibrated,UIO1 Calibration,UIO2 Calibration,2.5V Reference Calibration,UI1 Data Calibrated,UI2 Data Calibrated,UI3 Data Calibrated,UI4 Data Calibrated,UI5 Data Calibrated,UI6 Data Calibrated,UI7 Data Calibrated,UI1 Calibration,UI2 Calibration,UI3 Calibration,UI4 Calibration,UI5 Calibration,UI6 Calibration,UI7 Calibration,AO1 Data Calibrated,AO2 Data Calibrated,AO3 Data Calibrated,AO4 Data Calibrated,AO1 Calibration,AO2 Calibration,AO3 Calibration,AO4 Calibration,Binary Output 1 Led ON,Binary Output 2 Led ON,Binary Output 3 Led ON,Binary Output 4 Led ON,24 VAC Binary Output 1,24 VAC Binary Output 2,24 VAC Binary Output 3,24 VAC Binary Output 4,Binary Output 1 Led OFF,Binary Output 2 Led OFF,Binary Output 3 Led OFF,Binary Output 4 Led OFF,0 VAC Binary Output 1,0 VAC Binary Output 2,0 VAC Binary Output 3,0 VAC Binary Output 4,Binary Input 1 High,Binary Input 2 High,Binary Input 3 High,Binary Input 4 High,Binary Input 5 High,Binary Input 6 High,Binary Input 1 Low,Binary Input 2 Low,Binary Input 3 Low,Binary Input 4 Low,Binary Input 5 Low,Binary Input 6 Low,AO1 Voltage Output Mode 10V,AO2 Voltage Output Mode 10V,AO3 Voltage Output Mode 10V,AO4 Voltage Output Mode 10V,AO1 Voltage Output Mode 0V,AO2 Voltage Output Mode 0V,AO3 Voltage Output Mode 0V,AO4 Voltage Output Mode 0V,AO1 Current Output Mode 10 mA,AO2 Current Output Mode 10 mA,AO3 Current Output Mode 10 mA,AO4 Current Output Mode 10 mA,AO1 Current Output Mode 0 mA,AO2 Current Output Mode 0 mA,AO3 Current Output Mode 0 mA,AO4 Current Output Mode 0 mA,AO3 PWM Output Mode 80Hz,AO4 PWM Output Mode 80Hz,UI1 Voltage Input Mode 10V,UI2 Voltage Input Mode 10V,UI3 Voltage Input Mode 10V,UI4 Voltage Input Mode 10V,UI5 Voltage Input Mode 10V,UI6 Voltage Input Mode 10V,UI7 Voltage Input Mode 10V,UI1 Current Input Mode 10mA,UI2 Current Input Mode 10mA,UI3 Current Input Mode 10mA,UI4 Current Input Mode 10mA,UI5 Current Input Mode 10mA,UI6 Current Input Mode 10mA,UI7 Current Input Mode 10mA,UI1 Resistance Input Mode 10k,UI2 Resistance Input Mode 10k,UI3 Resistance Input Mode 10k,UI4 Resistance Input Mode 10k,UI5 Resistance Input Mode 10k,UI6 Resistance Input Mode 10k,UI7 Resistance Input Mode 10k,UIO1 Current Input Mode 10mA,UIO2 Current Input Mode 10mA,UIO1 Resistance Input Mode 10k,UIO2 Resistance Input Mode 10k,UIO1 Binary Input Mode "0",UIO2 Binary Input Mode "0",UIO1 Binary Input Mode "1",UIO2 Binary Input Mode "1",UIO1 Voltage Output Mode 10V,UIO2 Voltage Output Mode 10V,UIO1 Voltage Output Mode 0V,UIO2 Voltage Output Mode 0V,Rotary Address 1 SW1,Rotary Address 2 SW1,Rotary Address 3 SW1,Rotary Address 4 SW1,Rotary Address 5 SW1,Rotary Address 6 SW1,Rotary Address 7 SW1,Rotary Address 8 SW1,Rotary Address 9 SW1,Rotary Address 1 SW2,Rotary Address 2 SW2,Rotary Address 3 SW2,Rotary Address 4 SW2,Rotary Address 5 SW2,Rotary Address 6 SW2,Rotary Address 7 SW2,Rotary Address 8 SW2,Rotary Address 9 SW2,J11 Address J11.1,J11 Address J11.3,J11 Address J11.5,J11 Address J11.7
S224900579,10/12/2022 12:07:40 p. m.,262.97s,1,Passed,,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,0.1544,24.8432,5.0001,3.3187,5.0836,23.6193,16.7154,Passed,Passed,014565,2494.08,024F45130007575100039C42000426D8,02504500FFF05760FFEC9C45FFEF26F2,025D9BE1,Passed,Passed,Passed,0251D9CA778D0B646DD4000689BB0006,0252DA0077B30B6D6DE9000289D20002,0253D9A4778C0B656E6700038A840003,0254DA0D77BA0B676E2B00098A1F0008,0255DA1177BA0B6F6DFF000189F50000,0256D9A477A10B7D6DFCFFF189DCFFF0,0257D9EE77B60B696E16000789EF0008,Passed,Passed,Passed,Passed,Passed,Passed,Passed,02586E6A000A,02596E6FFFF5,025A6E32FFF5,025B6E410005,Passed,Passed,Passed,Passed,23882,39198,36588,39198,23.94,23.94,23.94,23.96,0,0,0,0,0.18,0.19,0.14,0.13,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,10.07,10.01,9.97,10.05,0.01,0.01,0.00,0.01,10.08,10.08,10.01,10.06,0.01,0.02,0.00,0.00,80.00,80.00,10.10,10.10,10.10,10.10,10.10,10.09,10.10,10.01,10.01,10.01,10.01,10.01,10.01,10.01,10000,10001,10001,10004,10003,10001,10001,10.01,10.01,9983,10018,Passed,Passed,Passed,Passed,9.99,9.99,0.01,0.01,10,20,30,40,50,60,70,10,80,1,2,3,2,4,5,6,7,8,89,88,86,82
S224900579,10/12/2022 12:12:10 p. m.,260.75s,1,Passed,,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,0.1504,24.9598,5.0001,3.3184,5.0844,23.6444,16.4699,Passed,Passed,014565,2495.87,024F45140006575000019C44000126F4,02504500FFF0575FFFEB9C49FFE92704,025D9BFE,Passed,Passed,Passed,0251D9CD77920B676DD2000689B70005,0252DA0177B50B6C6DE7000389CE0002,0253D9D577940B676E6700028A7F0002,0254DA0F77BF0B6A6E2A00098A1A0007,0255DA1177BB0B6E6E00000289F50001,0256D9A677A50B7F6DFBFFF189D4FFF0,0257D9EE77B70B686E15000889EF0009,Passed,Passed,Passed,Passed,Passed,Passed,Passed,02586E68000A,02596E6FFFF4,025A6E31FFF4,025B6E400006,Passed,Passed,Passed,Passed,32864,44967,36317,44967,23.94,23.94,23.94,23.96,0,0,0,0,0.17,0.18,0.13,0.11,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,10.07,10.02,10.06,10.04,0.01,0.01,0.00,0.01,10.10,10.08,10.00,10.08,0.01,0.02,0.00,0.00,80.00,80.00,10.10,10.10,10.10,10.10,10.10,10.10,10.10,10.01,10.01,10.01,10.01,10.01,10.01,10.01,10001,10003,10002,10003,10004,10005,10005,10.01,10.01,9995,10019,Passed,Passed,Passed,Passed,9.99,9.99,0.01,0.01,10,20,30,40,50,60,70,80,90,1,2,3,2,4,5,6,7,8,89,88,86,82
S224900579,10/12/2022 12:17:26 p. m.,260.29s,1,Passed,,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,0.1510,24.9472,5.0001,3.3183,5.0844,23.4146,22.9423,Passed,Passed,014565,2495.15,024F45120007574A00049C3F000326E5,025044FFFFF05759FFEE9C43FFED26FC,025D9BF2,Passed,Passed,Passed,0251D9D477970B666DCF000689B10006,0252DA0B77BD0B6D6DE3000389CE0001,0253D9DE77980B676E6400038A7A0002,0254DA1777C40B696E2600098A160009,0255DA1A77C20B6F6DFC000289EA0001,0256D9AE77AA0B7E6DF8FFF089D8FFEF,0257D9F777BE0B696E11000889EB0008,Passed,Passed,Passed,Passed,Passed,Passed,Passed,02586E64000B,02596E6BFFF4,025A6E2DFFF5,025B6E3C0006,Passed,Passed,Passed,Passed,33184,45206,36588,45206,23.94,23.94,23.94,23.96,0,0,0,0,0.18,0.19,0.14,0.13,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,10.07,10.02,10.05,10.04,0.01,0.01,0.00,0.01,10.11,10.14,10.02,10.08,0.01,0.02,0.00,0.00,80.00,80.00,10.10,10.10,10.10,10.09,10.10,10.09,10.10,10.01,10.01,10.01,10.01,10.01,10.01,10.01,10000,10001,10002,10003,10003,10003,10004,10.01,10.01,9985,10017,Passed,Passed,Passed,Passed,9.99,9.99,0.01,0.01,10,20,30,40,50,60,70,90,80,1,2,3,2,4,5,6,7,8,89,88,86,82
S224900528,10/12/2022 12:23:27 p. m.,265.98s,1,Passed,,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,0.1538,24.8371,4.9903,3.2978,5.0749,23.3913,22.7970,Passed,Passed,014565,2491.91,024F44B20008571000059BFA000426F0,025044E2FFF0572FFFEE9BFEFFEE2703,025D9BBF,Passed,Passed,Passed,0251D93877420B5E6D8C0007894A0006,0252D8E077160B5C6DD1000589B70005,0253D8AF76FE0B596E0B000489F90003,0254D8CE76F20B526DE5000989D8000A,0255D8E7770C0B5B6DA0000489620002,0256D8AA76F90B6A6E1AFFF18A1CFFEF,0257D92877350B596DFC000A89D3000A,Passed,Passed,Passed,Passed,Passed,Passed,Passed,02586DE5000C,02596E07FFF4,025A6DFCFFF5,025B6DFA0008,Passed,Passed,Passed,Passed,31535,41658,35764,41658,23.93,23.94,23.94,23.96,0,0,0,0,0.17,0.17,0.13,0.11,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,10.02,10.01,9.90,10.01,0.00,0.01,0.00,0.00,9.97,10.00,9.94,9.99,0.00,0.00,0.00,0.00,80.00,80.00,10.10,10.10,10.10,10.10,10.10,10.10,10.10,10.01,10.01,10.01,10.01,10.01,10.01,10.01,9995,9996,9997,9998,9997,9997,9998,10.01,10.01,9990,10017,Passed,Passed,Passed,Passed,9.95,9.97,0.01,0.01,10,20,30,20,40,50,60,70,10,1,2,3,2,4,5,6,7,8,89,88,86,82
S224900528,10/12/2022 12:34:24 p. m.,259.43s,1,Passed,,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,0.1519,24.8865,4.9903,3.2973,5.0751,23.6191,16.5083,Passed,Passed,014565,2490.14,024F44B20009571100059BFE000126EB,025044E3FFF25730FFEE9C02FFEA26F8,025D9BA2,Passed,Passed,Passed,0251D933773F0B5D6D8C0008894A0007,0252D8DD77150B5E6DD0000489B60004,0253D8AF76FB0B586E0A000689F50005,0254D8CA76EE0B516DE4000B89D8000B,0255D8E4770A0B5E6DA00002895E0001,0256D8A676F40B686E19FFF28A1BFFF0,0257D92777350B5B6DFC000889D90007,Passed,Passed,Passed,Passed,Passed,Passed,Passed,02586DE5000D,02596E06FFF6,025A6DFBFFF7,025B6DFA0006,Passed,Passed,Passed,Passed,31988,42007,36042,42007,23.94,23.94,23.94,23.96,0,0,0,0,0.18,0.19,0.14,0.13,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,10.02,10.01,9.96,10.03,0.00,0.01,0.00,0.00,9.98,10.02,9.98,10.02,0.00,0.00,0.00,0.00,80.00,80.00,10.10,10.10,10.10,10.09,10.10,10.10,10.09,10.01,10.01,10.01,10.01,10.01,10.01,10.01,9997,9999,9999,10000,10000,10000,9998,10.01,10.01,9999,10019,Passed,Passed,Passed,Passed,9.97,9.98,0.01,0.01,10,20,30,40,50,60,70,80,90,1,2,3,2,4,5,6,7,8,89,88,86,82
S224900528,10/12/2022 12:40:11 p. m.,260.26s,1,Passed,,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,0.1517,24.9188,4.9902,3.2973,5.0752,23.6296,16.3628,Passed,Passed,014565,2490.35,024F44B40007571100039BFE000426DC,025044E5FFF05730FFED9C04FFEA26F7,025D9BA6,Passed,Passed,Passed,0251D92C773F0B5E6D8F000689450007,0252D8D377140B5C6DD2000589B10006,0253D8A876FC0B5A6E0B000489F90002,0254D8C376EF0B526DE7000989D80009,0255D8D977080B5B6DA3000389610002,0256D89D76F50B6A6E1BFFF18A17FFF0,0257D91C77310B596DFE000A89D70009,Passed,Passed,Passed,Passed,Passed,Passed,Passed,02586DE7000B,02596E07FFF3,025A6DFDFFF5,025B6DFB0008,Passed,Passed,Passed,Passed,31988,42213,36226,42213,23.94,23.94,23.94,23.96,0,0,0,0,0.17,0.18,0.14,0.12,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,10.02,10.01,9.97,10.01,0.00,0.01,0.00,0.00,9.96,9.99,9.95,10.01,0.00,0.00,0.00,0.00,80.00,80.00,10.10,10.10,10.10,10.10,10.10,10.10,10.10,10.01,10.01,10.01,10.01,10.01,10.01,10.01,9996,9996,9998,10000,9999,10000,10000,10.01,10.01,9983,10015,Passed,Passed,Passed,Passed,9.95,9.98,0.01,0.01,10,20,30,40,50,60,70,10,80,1,2,3,2,4,5,6,7,8,89,88,86,82
S224900541,10/12/2022 12:45:10 p. m.,233.94s,1,Failed,UI6 Voltage Input Mode 10V,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,0.1558,24.9982,4.9906,3.3316,5.0949,23.5858,16.5198,Passed,Passed,014565,2490.60,024F44D5000656F900019C04000426E0,025044D5FFF05715FFED9C09FFEA26F5,025D9BAA,Passed,Passed,Passed,0251DAD578190B726DD1000689AA0005,0252DB0878330B766D710004891C0003,0253DB54787A0B7E6D9C0003897A0002,0254DB77785D0B746DD2000889B20009,0255DAD8782A0B796E1800038A020001,0256DB3C785F0B8C6DDAFFF189ADFFEF,0257DB2478330B706E1A00098A160009,Passed,Passed,Passed,Passed,Passed,Passed,Passed,02586DE6000B,02596DC1FFF3,025A6DF1FFF5,025B6E090006,Passed,Passed,Passed,Passed,32864,45733,38391,45733,23.94,23.94,23.94,23.96,0,0,0,0,0.18,0.19,0.14,0.13,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,10.06,10.03,10.11,10.05,0.01,0.00,0.01,0.01,10.12,10.07,10.09,10.14,0.00,0.00,0.00,0.01,80.00,80.00,10.10,10.10,10.10,10.10,10.10,23.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S224900541,10/12/2022 12:49:48 p. m.,264.36s,1,Passed,,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,0.1529,25.1043,4.9907,3.3335,5.0952,23.6704,16.0900,Passed,Passed,014565,2492.44,024F44D7000756F800029C09000426EF,025044D6FFF15713FFF19C0EFFEC2702,025D9BC7,Passed,Passed,Passed,0251DAD8781A0B726DD2000789A40006,0252DB0A78350B776D700004891F0002,0253DB68787B0B7E6D9D0003897A0003,0254DB79785E0B746DD1000A89B20009,0255DAD9782A0B796E1900028A07FFFF,0256DB3C785E0B8A6DDAFFF289ADFFF0,0257DB2878340B706E1A00088A1B0006,Passed,Passed,Passed,Passed,Passed,Passed,Passed,02586DE6000B,02596DC1FFF4,025A6DF2FFF5,025B6E090005,Passed,Passed,Passed,Passed,32540,45558,38143,45558,23.94,23.94,23.94,23.96,0,0,0,0,0.17,0.18,0.14,0.13,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,10.05,10.03,10.01,10.06,0.01,0.00,0.01,0.01,10.13,10.09,10.08,10.15,0.00,0.00,0.00,0.01,80.00,80.00,10.10,10.10,10.10,10.09,10.10,10.10,10.10,10.01,10.01,10.01,10.01,10.01,10.01,10.01,9997,9999,9999,9999,10000,10001,10000,10.01,10.01,9989,10015,Passed,Passed,Passed,Passed,10.02,10.01,0.01,0.01,10,20,30,40,50,40,60,70,80,1,2,3,2,4,5,6,7,8,89,88,86,82
S224900541,10/12/2022 12:54:22 p. m.,260.14s,1,Passed,,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,0.1521,25.1262,4.9907,3.3333,5.0951,23.4795,22.8462,Passed,Passed,014565,2492.36,024F44D5000556F100039C04000126E4,025044D3FFF1570DFFEF9C07FFEB2701,025D9BC6,Passed,Passed,Passed,0251DAE4781F0B736DCD0004899E0005,0252DB1678380B776D6B000589110003,0253DB7478810B7F6D98000389740001,0254DB8578640B756DCB000889A80008,0255DAE4782D0B796E14000289F40002,0256DB4878640B8C6DD5FFEF89A4FFEF,0257DB3378380B716E1500088A100008,Passed,Passed,Passed,Passed,Passed,Passed,Passed,02586DE10009,02596DBCFFF3,025A6DECFFF4,025B6E020007,Passed,Passed,Passed,Passed,31876,44847,37552,44847,23.94,23.94,23.94,23.96,0,0,0,0,0.18,0.19,0.14,0.13,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,10.05,10.03,10.06,10.05,0.01,0.00,0.01,0.01,10.13,10.09,10.10,10.17,0.00,0.00,0.00,0.01,80.00,80.00,10.10,10.10,10.10,10.09,10.10,10.09,10.10,10.01,10.01,10.01,10.01,10.01,10.01,10.01,9998,10000,10000,9999,10001,10001,10000,10.01,10.01,9980,10016,Passed,Passed,Passed,Passed,10.02,10.01,0.01,0.01,10,20,30,20,40,50,60,70,80,1,2,3,2,4,5,6,7,8,89,88,86,82
S224900541,10/12/2022 01:01:48 p. m.,259.04s,1,Passed,,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,0.1536,25.0819,4.9907,3.3332,5.0951,23.5428,22.9094,Passed,Passed,014565,2490.84,024F44D6000756F400049C07000626E3,025044D6FFF05711FFF09C0DFFEC26F7,025D9BAD,Passed,Passed,Passed,0251DAD778190B726DD1000689A30007,0252DB0978340B776D6F000489170003,0253DB67787B0B7E6D9D000289740003,0254DB77785D0B746DD0000989B70008,0255DAD7782A0B796E18000289FF0001,0256DB3B785E0B8B6DD8FFF189A4FFF1,0257DB2678330B706E1900098A160008,Passed,Passed,Passed,Passed,Passed,Passed,Passed,02586DE5000B,02596DC0FFF3,025A6DF1FFF4,025B6E070006,Passed,Passed,Passed,Passed,32540,45675,38059,45675,23.94,23.94,23.94,23.96,0,0,0,0,0.17,0.17,0.13,0.11,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,10.06,10.02,10.02,10.05,0.01,0.00,0.01,0.01,10.09,10.09,10.08,10.14,0.00,0.00,0.00,0.01,80.00,80.00,10.10,10.10,10.10,10.10,10.10,10.09,10.10,10.01,10.01,10.01,10.01,10.01,10.01,10.01,10000,10000,9999,10000,9999,10001,10000,10.01,10.01,9988,10017,Passed,Passed,Passed,Passed,10.01,10.00,0.01,0.01,10,20,30,40,50,60,70,80,90,1,2,3,2,4,5,6,7,8,89,88,86,82
S224900503,10/12/2022 01:07:15 p. m.,257.77s,1,Passed,,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,0.1531,25.0782,4.9911,3.3380,5.0850,23.5973,16.5324,Passed,Passed,014565,2488.33,024F44B50007572D00049BDD000526E3,025044BDFFF15731FFED9BE2FFED26F8,025D9B85,Passed,Passed,Passed,0251DBC178A80B816DDC000689B20006,0252DBC878BA0B866E0E000489FF0004,0253DBC3788E0B7D6DD0000489BA0004,0254DBAA789E0B7E6D87000989460009,0255DBE478A20B826DAD000389870002,0256DBE878C50B966DC5FFF289A4FFF1,0257DC2478D70B826DA20008896B0008,Passed,Passed,Passed,Passed,Passed,Passed,Passed,02586E19000A,02596E0DFFF5,025A6DFFFFF5,025B6DEE0007,Passed,Passed,Passed,Passed,34514,40650,38636,40650,23.94,23.94,23.94,23.96,0,0,0,0,0.17,0.18,0.14,0.13,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,10.10,10.04,9.90,10.05,0.00,0.01,0.00,0.00,10.12,10.04,10.04,10.05,0.00,0.00,0.00,0.00,80.00,80.00,10.10,10.09,10.10,10.09,10.10,10.10,10.10,10.01,10.01,10.01,10.01,10.01,10.01,10.01,10008,10011,10011,10011,10012,10013,10013,10.01,10.01,9992,10018,Passed,Passed,Passed,Passed,10.00,10.01,0.01,0.01,10,20,30,40,50,60,70,80,90,1,2,3,2,4,5,6,7,8,89,88,86,82
S224900503,10/12/2022 01:11:39 p. m.,258.06s,1,Passed,,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,0.1508,25.2054,4.9915,3.3417,5.0851,23.7807,16.4997,Passed,Passed,014565,2490.30,024F44B70008572A00039BE1000426ED,025044BFFFF1572FFFEE9BE5FFEE2703,025D9BA5,Passed,Passed,Passed,0251DBF278BD0B826DDC000689AD0006,0252DC0178D10B876E0E000489F90004,0253DBF378A40B7E6DD0000489B70004,0254DBDB78B30B7F6D86000989400009,0255DC1878B70B826DAE000289880002,0256DC1B78DC0B966DC4FFF1899FFFF1,0257DC5578EC0B836DA10009896B0008,Passed,Passed,Passed,Passed,Passed,Passed,Passed,02586E17000B,02596E0DFFF4,025A6DFFFFF6,025B6DEC0007,Passed,Passed,Passed,Passed,34613,40576,38555,40576,23.94,23.94,23.94,23.96,0,0,0,0,0.17,0.18,0.14,0.13,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,10.09,10.04,10.10,10.07,0.00,0.01,0.00,0.00,10.10,10.10,10.06,10.02,0.00,0.00,0.00,0.00,80.00,80.00,10.10,10.10,10.10,10.10,10.10,10.09,10.10,10.01,10.01,10.01,10.01,10.01,10.01,10.01,9998,9998,10000,10000,10000,10000,10001,10.01,10.01,9985,10014,Passed,Passed,Passed,Passed,10.01,10.01,0.01,0.01,10,20,30,20,40,50,60,70,10,1,2,3,2,4,5,6,7,8,89,88,86,82
S224900503,10/12/2022 01:16:39 p. m.,258.73s,1,Passed,,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,0.1513,25.1974,4.9915,3.3418,5.0851,23.7331,16.5106,Passed,Passed,014565,2490.33,024F44B70007572A00039BE3000026F8,025044BFFFF0572FFFEE9BE6FFEA2707,025D9BA5,Passed,Passed,Passed,0251DBF578BD0B836DDB000789B10005,0252DC0278CF0B886E0D000489F30004,0253DBF678A40B7F6DCF000389BA0002,0254DBDE78B30B806D850008893F0008,0255DC1A78B70B836DAD000289870002,0256DC1D78DA0B986DC3FFF2899FFFF0,0257DC5878EC0B856DA1000889670008,Passed,Passed,Passed,Passed,Passed,Passed,Passed,02586E14000B,02596E0BFFF4,025A6DFEFFF5,025B6DEB0007,Passed,Passed,Passed,Passed,34214,40202,38391,40202,23.94,23.94,23.94,23.96,0,0,0,0,0.17,0.18,0.14,0.12,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,10.09,10.05,10.02,10.05,0.00,0.01,0.00,0.00,10.09,10.06,10.05,10.06,0.00,0.00,0.00,0.00,80.00,80.00,10.10,10.10,10.10,10.09,10.10,10.10,10.10,10.01,10.01,10.01,10.01,10.01,10.01,10.01,10002,10003,10001,10003,10002,10003,10003,10.01,10.01,9996,10018,Passed,Passed,Passed,Passed,10.01,10.01,0.01,0.01,10,20,30,20,40,50,60,70,80,1,2,3,2,4,5,6,7,8,89,88,86,82
S224900503,10/12/2022 01:21:34 p. m.,259.23s,1,Passed,,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,0.1513,25.2079,4.9916,3.3419,5.0850,23.7764,16.5531,Passed,Passed,014565,2488.45,024F44BA0006572B00039BE5000526DF,025044C0FFF15731FFED9BE8FFEE26F5,025D9B87,Passed,Passed,Passed,0251DBEE78BF0B826DDD000689AC0006,0252DBF978D20B886E0E000489FD0003,0253DBF078A60B7F6DD1000489BC0002,0254DBD678B40B806D87000989450008,0255DC1178B80B836DAF0002898B0001,0256DC1678DC0B986DC6FFF189A4FFF0,0257DC5278EE0B846DA2000989660008,Passed,Passed,Passed,Passed,Passed,Passed,Passed,02586E17000B,02596E0DFFF5,025A6DFFFFF7,025B6DED0006,Passed,Passed,Passed,Passed,34415,40202,38636,40202,23.93,23.94,23.94,23.96,0,0,0,0,0.17,0.17,0.13,0.11,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,10.09,10.03,10.12,10.05,0.00,0.01,0.00,0.00,10.13,10.06,10.05,10.07,0.00,0.00,0.00,0.00,80.00,80.00,10.10,10.10,10.10,10.09,10.10,10.09,10.10,10.01,10.01,10.01,10.01,10.01,10.01,10.01,9999,9999,10000,10001,10000,10000,10000,10.01,10.01,9989,10017,Passed,Passed,Passed,Passed,10.00,10.01,0.01,0.01,10,20,30,40,50,60,70,80,90,1,2,3,2,4,5,6,7,8,89,88,86,82
S224900503,10/12/2022 01:26:26 p. m.,259.33s,1,Passed,,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,0.1518,25.2153,4.9916,3.3423,5.0850,23.7371,16.4594,Passed,Passed,014565,2488.60,024F44B80007572900019BE0000426E8,025044BFFFF0572FFFEC9BE4FFED26F7,025D9B8A,Passed,Passed,Passed,0251DBF478C20B836DDB000789A90006,0252DBFD78D70B886E0C000489F40004,0253DBF678A90B7F6DCE000489B60004,0254DBDC78B80B806D85000989400008,0255DC1678BC0B846DAC000389820002,0256DC1B78E00B986DC2FFF2899FFFF0,0257DC5678F20B846DA0000889610008,Passed,Passed,Passed,Passed,Passed,Passed,Passed,02586E14000B,02596E0BFFF4,025A6DFDFFF6,025B6DEA0007,Passed,Passed,Passed,Passed,34613,40352,37807,40352,23.93,23.94,23.94,23.96,0,0,0,0,0.17,0.18,0.13,0.11,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,10.09,10.03,10.09,10.07,0.00,0.01,0.00,0.00,10.11,10.07,10.05,10.05,0.00,0.00,0.00,0.00,80.00,80.00,10.10,10.10,10.10,10.10,10.10,10.10,10.10,10.01,10.01,10.01,10.01,10.01,10.01,10.01,9996,9998,9999,9999,9998,9999,9999,10.01,10.01,9995,10016,Passed,Passed,Passed,Passed,10.00,10.01,0.01,0.01,10,20,30,40,50,60,70,80,90,1,2,3,2,4,5,6,7,8,89,88,86,82
S224900503,10/12/2022 01:31:08 p. m.,259.75s,1,Passed,,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,0.1516,25.2305,4.9916,3.3424,5.0851,23.4634,16.4222,Passed,Passed,014565,2488.63,024F44B90006572900039BE5000026E6,025044C0FFF05730FFEC9BE6FFEE26F7,025D9B8A,Passed,Passed,Passed,0251DBFE78C20B846DDC000589A70005,0252DC0F78D40B896E0D000489F40004,0253DC0078A90B806DD0000389BB0001,0254DBE678B70B816D85000889450007,0255DC2478BA0B846DAD000389820002,0256DC2778DF0B986DC4FFF189A4FFEF,0257DC6078F00B856DA0000989660008,Passed,Passed,Passed,Passed,Passed,Passed,Passed,02586E16000A,02596E0BFFF4,025A6DFEFFF5,025B6DEB0007,Passed,Passed,Passed,Passed,34514,40277,37892,40277,23.93,23.94,23.94,23.96,0,0,0,0,0.18,0.19,0.14,0.13,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,10.10,10.04,10.09,10.05,0.00,0.01,0.00,0.00,10.11,10.05,10.07,10.04,0.00,0.00,0.00,0.00,80.00,80.00,10.10,10.10,10.10,10.09,10.10,10.10,10.10,10.01,10.01,10.01,10.01,10.01,10.01,10.01,9999,10000,9999,10000,10000,10000,10000,10.01,10.01,9993,10018,Passed,Passed,Passed,Passed,10.01,10.01,0.01,0.01,10,20,30,20,40,50,60,70,10,1,2,3,2,4,5,6,7,8,89,88,86,82
